TIM_DAY,ITE_AUCTION_START_DATETIME,ITE_AUCTION_STOP_DATETIME,DEALER_TYPE_GROUP_DESC,OPERATION,TOTAL_AREA,COVERED_AREA,BEDROOMS,ROOMS,ITE_ITEM_ID,PROPERTY_TYPE,SIT_CURRENCY_ID,ITE_CURRENT_PRICE,PRECIO_LOCAL,ID Final,mes,tc_prom,geometry,dummy_dolar,precio_pesos,precio_dolares,pesosm2tot,dolaresm2tot,pesosm2_cub,dolaresm2_cub,desarrollo prioritario,fid,cod_ent,cod_loc,nombre,zona_venta,zona_alq,digitos_iguales,digitos_iguales_pesos,digitos_iguales_m2tot,borrar
2023-12-12T00:00:00Z,2023-12-12T10:32:26Z,2024-03-11T00:00:00Z,Inmobiliaria,Alquiler,35,33,0,1,NA,Departamento,ARG,180000,180000,1797515503,2023-12,965.59,"c(-58.530781, -34.59864)",FALSE,180000,186.41,5142.86,5.33,5454.55,5.65,NA,29,12,06840010,Sáenz Peña,Sáenz Peña,Este,FALSE,FALSE,FALSE,FALSE
2023-12-06T00:00:00Z,2023-12-06T09:37:38Z,2024-03-05T00:00:00Z,Inmobiliaria,Alquiler,44,40,0,0,NA,Departamento,ARG,190000,190000,2181748829,2023-12,965.59,"c(-58.5383168, -34.6009983)",FALSE,190000,196.77,4318.18,4.47,4750,4.92,NA,29,12,06840010,Sáenz Peña,Sáenz Peña,Este,FALSE,FALSE,TRUE,FALSE
2023-12-03T00:00:00Z,2023-11-28T09:22:15Z,2024-02-26T00:00:00Z,Inmobiliaria,Alquiler,60,57,2,3,NA,Departamento,ARG,200000,200000,1794385851,2023-12,965.59,"c(-58.5891981, -34.5981739)",FALSE,200000,207.13,3333.33,3.45,3508.77,3.63,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Ciudad Jardín Lomas del Palomar,Centro,FALSE,FALSE,FALSE,FALSE
2023-12-31T00:00:00Z,2023-12-30T10:46:10Z,2024-03-29T00:00:00Z,Inmobiliaria,Alquiler,33,30,0,1,NA,Departamento,ARG,180000,180000,1801567903,2023-12,965.59,"c(-58.5743207, -34.6075977)",FALSE,180000,186.41,5454.55,5.65,6000,6.21,NA,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,TRUE,FALSE
2023-12-18T00:00:00Z,2023-12-06T09:54:18Z,2024-03-05T00:00:00Z,Inmobiliaria,Alquiler,44,40,1,0,NA,Departamento,ARG,180000,180000,2182289881,2023-12,965.59,"c(-58.5674889, -34.6056814)",FALSE,180000,186.41,4090.91,4.24,4500,4.66,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,TRUE,FALSE
2023-12-31T00:00:00Z,2023-11-21T17:55:48Z,2024-02-19T00:00:00Z,Inmobiliaria,Alquiler,36,34,1,2,NA,Departamento,ARG,275000,275000,1792955591,2023-12,965.59,"c(-58.571368, -34.591783)",FALSE,275000,284.8,7638.89,7.91,8088.24,8.38,DP,22,14,06840010,Villa Bosch,Villa Bosch,Centro,FALSE,FALSE,FALSE,FALSE
2023-12-13T00:00:00Z,2023-08-09T16:17:53Z,2024-02-05T00:00:00Z,Inmobiliaria,Alquiler,37,34,1,2,NA,Departamento,ARG,180000,180000,1764670679,2023-12,965.59,"c(-58.5657817, -34.6099965)",FALSE,180000,186.41,4864.86,5.04,5294.12,5.48,NA,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2023-12-31T00:00:00Z,2023-12-26T12:00:02Z,2024-03-25T00:00:00Z,Inmobiliaria,Alquiler,55,50,1,2,NA,Departamento,ARG,220000,220000,2221197005,2023-12,965.59,"c(-58.5915128, -34.5876505)",FALSE,220000,227.84,4000,4.14,4400,4.56,NA,20,08,06840010,Martín Coronado,Martín Coronado,Centro,FALSE,FALSE,TRUE,FALSE
2023-12-18T00:00:00Z,2023-12-16T10:18:50Z,2024-03-15T00:00:00Z,Inmobiliaria,Alquiler,43,40,1,2,NA,Departamento,ARG,170000,170000,2203022561,2023-12,965.59,"c(-58.5475589, -34.5954675)",FALSE,170000,176.06,3953.49,4.09,4250,4.4,NA,21,13,06840010,Santos Lugares,Santos Lugares,Este,FALSE,FALSE,FALSE,FALSE
2023-12-31T00:00:00Z,2023-12-10T20:47:13Z,2024-03-09T00:00:00Z,Inmobiliaria,Alquiler,63,63,2,3,NA,Departamento,ARG,333000,333000,2189675229,2023-12,965.59,"c(-58.5300936, -34.5992231)",FALSE,333000,344.87,5285.71,5.47,5285.71,5.47,NA,29,12,06840010,Sáenz Peña,Sáenz Peña,Este,FALSE,FALSE,FALSE,FALSE
2023-12-21T00:00:00Z,2023-11-23T16:02:59Z,2023-12-23T00:00:00Z,Fsbo,Alquiler,30,30,0,1,NA,Departamento,ARG,95000,95000,1793541127,2023-12,965.59,"c(-58.5867194, -34.5788906)",FALSE,95000,98.39,3166.67,3.28,3166.67,3.28,NA,22,14,06840010,Villa Bosch,Villa Bosch,Centro,FALSE,FALSE,FALSE,FALSE
2023-12-28T00:00:00Z,2023-12-16T10:49:54Z,2024-03-15T00:00:00Z,Inmobiliaria,Alquiler,65,60,2,3,NA,Departamento,ARG,180000,180000,2203588585,2023-12,965.59,"c(-58.6028979, -34.5871062)",FALSE,180000,186.41,2769.23,2.87,3000,3.11,NA,20,08,06840010,Martín Coronado,Martín Coronado,Centro,FALSE,FALSE,FALSE,FALSE
2023-12-28T00:00:00Z,2023-12-28T16:30:02Z,2024-03-27T00:00:00Z,Inmobiliaria,Alquiler,43,40,1,2,NA,Departamento,ARG,130000,130000,1801113651,2023-12,965.59,"c(-58.5314516, -34.6489377)",FALSE,130000,134.63,3023.26,3.13,3250,3.37,NA,30,04,06840010,Ciudadela,Ciudadela,Sur,FALSE,FALSE,FALSE,FALSE
2023-12-21T00:00:00Z,2023-12-03T09:33:00Z,2024-03-09T12:58:16Z,Inmobiliaria,Alquiler,67,65,2,3,NA,Departamento,ARG,300000,300000,2175139829,2023-12,965.59,"c(-58.561924, -34.605802)",FALSE,300000,310.69,4477.61,4.64,4615.38,4.78,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2023-12-19T00:00:00Z,2023-12-16T10:56:19Z,2024-03-15T00:00:00Z,Inmobiliaria,Alquiler,50,48,1,2,NA,Departamento,ARG,210000,210000,2203049969,2023-12,965.59,"c(-58.5664441, -34.6022082)",FALSE,210000,217.48,4200,4.35,4375,4.53,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2023-12-31T00:00:00Z,2023-12-30T10:36:48Z,2024-03-29T00:00:00Z,Inmobiliaria,Alquiler,45,45,1,2,NA,Departamento,ARG,200000,200000,1801432087,2023-12,965.59,"c(-58.5636838, -34.6080302)",FALSE,200000,207.13,4444.44,4.6,4444.44,4.6,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2023-12-04T00:00:00Z,2023-11-22T18:24:44Z,2023-12-22T00:00:00Z,Fsbo,Alquiler,60,60,2,3,NA,Departamento,ARG,260000,260000,1793215923,2023-12,965.59,"c(-58.5489794, -34.5977863)",FALSE,260000,269.27,4333.33,4.49,4333.33,4.49,NA,21,13,06840010,Santos Lugares,Santos Lugares,Este,FALSE,FALSE,FALSE,FALSE
2023-12-03T00:00:00Z,2023-11-09T18:06:27Z,2024-02-20T00:00:00Z,Inmobiliaria,Alquiler,38,38,1,2,NA,Departamento,ARG,150000,150000,1790427123,2023-12,965.59,"c(-58.5645023, -34.6089835)",FALSE,150000,155.35,3947.37,4.09,3947.37,4.09,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2023-12-31T00:00:00Z,2023-11-16T10:48:47Z,2024-02-14T00:00:00Z,Inmobiliaria,Alquiler,25,25,1,2,NA,Departamento,ARG,80000,80000,2134786729,2023-12,965.59,"c(-58.6033664, -34.5648047)",FALSE,80000,82.85,3200,3.31,3200,3.31,NA,26,07,06840010,Loma Hermosa,Norte,Norte,FALSE,FALSE,FALSE,FALSE
2023-12-11T00:00:00Z,2023-11-28T16:15:03Z,2024-02-26T00:00:00Z,Inmobiliaria,Alquiler,30,30,1,2,NA,Departamento,ARG,160000,160000,1794456295,2023-12,965.59,"c(-58.5426124, -34.6412898)",FALSE,160000,165.7,5333.33,5.52,5333.33,5.52,DP,30,04,06840010,Ciudadela,Ciudadela,Sur,FALSE,FALSE,FALSE,FALSE
2023-12-17T00:00:00Z,2023-12-01T18:11:11Z,2024-02-29T00:00:00Z,Inmobiliaria,Alquiler,60,55,2,0,NA,Departamento,ARG,220000,220000,2172562669,2023-12,965.59,"c(-58.5782429, -34.5850723)",FALSE,220000,227.84,3666.67,3.8,4000,4.14,NA,22,14,06840010,Villa Bosch,Villa Bosch,Centro,FALSE,FALSE,FALSE,FALSE
2023-12-04T00:00:00Z,2023-11-30T10:46:31Z,2023-12-30T00:00:00Z,Fsbo,Alquiler,30,30,0,1,NA,Departamento,ARG,90000,90000,2166234309,2023-12,965.59,"c(-58.5368713, -34.6277405)",FALSE,90000,93.21,3000,3.11,3000,3.11,NA,30,04,06840010,Ciudadela,Ciudadela,Sur,FALSE,FALSE,FALSE,FALSE
2023-12-14T00:00:00Z,2023-10-24T15:24:42Z,2024-01-22T00:00:00Z,Inmobiliaria,Alquiler,25,25,1,0,NA,Departamento,ARG,120000,120000,1786732139,2023-12,965.59,"c(-58.6019014, -34.5635811)",FALSE,120000,124.28,4800,4.97,4800,4.97,NA,26,07,06840010,Loma Hermosa,Norte,Norte,FALSE,FALSE,FALSE,FALSE
2023-12-31T00:00:00Z,2023-11-13T17:03:46Z,2024-02-11T00:00:00Z,Inmobiliaria,Alquiler,30,30,1,2,NA,Departamento,ARG,150000,150000,2128129645,2023-12,965.59,"c(-58.5901693, -34.5883275)",FALSE,150000,155.35,5000,5.18,5000,5.18,DP,20,08,06840010,Martín Coronado,Martín Coronado,Centro,FALSE,FALSE,FALSE,FALSE
2023-12-25T00:00:00Z,2023-11-21T17:28:43Z,2024-02-19T00:00:00Z,Inmobiliaria,Alquiler,48,44,1,2,NA,Departamento,ARG,250000,250000,1792954607,2023-12,965.59,"c(-58.558206, -34.607941)",FALSE,250000,258.91,5208.33,5.39,5681.82,5.88,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2023-12-31T00:00:00Z,2023-12-27T09:15:02Z,2024-03-26T00:00:00Z,Inmobiliaria,Alquiler,85,70,2,3,NA,Departamento,ARG,300000,300000,2223199073,2023-12,965.59,"c(-58.5654065, -34.5895903)",FALSE,300000,310.69,3529.41,3.66,4285.71,4.44,NA,22,14,06840010,Villa Bosch,Villa Bosch,Centro,FALSE,FALSE,FALSE,FALSE
2023-12-14T00:00:00Z,2023-12-12T11:10:19Z,2024-03-11T00:00:00Z,Inmobiliaria,Alquiler,35,35,1,2,NA,Departamento,ARG,170000,170000,1797673243,2023-12,965.59,"c(-58.5636637, -34.6022232)",FALSE,170000,176.06,4857.14,5.03,4857.14,5.03,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2023-12-11T00:00:00Z,2023-11-15T16:28:03Z,2024-02-13T14:20:53Z,Inmobiliaria,Alquiler,40,40,1,2,NA,Departamento,ARG,164000,164000,1791755087,2023-12,965.59,"c(-58.5327672, -34.6146638)",FALSE,164000,169.84,4100,4.25,4100,4.25,NA,17,06,06840010,José Ingenieros,José Ingenieros,Sur,FALSE,FALSE,FALSE,FALSE
2023-12-01T00:00:00Z,2023-11-28T18:29:57Z,2024-02-26T00:00:00Z,Inmobiliaria,Alquiler,35,35,1,2,NA,Departamento,ARG,110000,110000,1794463247,2023-12,965.59,"c(-58.5617216, -34.6028641)",FALSE,110000,113.92,3142.86,3.25,3142.86,3.25,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2023-12-31T00:00:00Z,2023-12-25T21:46:08Z,2024-01-24T00:00:00Z,Fsbo,Alquiler,42,42,1,2,NA,Departamento,ARG,220000,220000,1800315079,2023-12,965.59,"c(-58.5687669, -34.5894467)",FALSE,220000,227.84,5238.1,5.42,5238.1,5.42,NA,22,14,06840010,Villa Bosch,Villa Bosch,Centro,FALSE,FALSE,FALSE,FALSE
2023-12-27T00:00:00Z,2023-12-07T08:17:41Z,2024-01-06T00:00:12Z,Fsbo,Alquiler,35,35,1,1,NA,Departamento,ARG,150000,150000,2184289889,2023-12,965.59,"c(-58.5569153, -34.5968812)",FALSE,150000,155.35,4285.71,4.44,4285.71,4.44,NA,21,13,06840010,Santos Lugares,Santos Lugares,Este,FALSE,FALSE,FALSE,FALSE
2023-12-31T00:00:00Z,2023-12-27T23:16:52Z,2024-03-26T00:00:00Z,Inmobiliaria,Alquiler,45,43,1,2,NA,Departamento,ARG,210000,210000,1800891539,2023-12,965.59,"c(-58.5706541, -34.5895516)",FALSE,210000,217.48,4666.67,4.83,4883.72,5.06,DP,22,14,06840010,Villa Bosch,Villa Bosch,Centro,FALSE,FALSE,FALSE,FALSE
2023-12-12T00:00:00Z,2023-12-01T18:11:06Z,2024-02-29T00:00:00Z,Inmobiliaria,Alquiler,50,45,2,0,NA,Departamento,ARG,150000,150000,2172387613,2023-12,965.59,"c(-58.5720299, -34.5965374)",FALSE,150000,155.35,3000,3.11,3333.33,3.45,NA,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2023-12-13T00:00:00Z,2023-12-13T13:01:46Z,2024-01-12T00:00:00Z,Fsbo,Alquiler,35,35,1,2,NA,Departamento,ARG,180000,180000,2195357257,2023-12,965.59,"c(-58.5421256, -34.6436083)",FALSE,180000,186.41,5142.86,5.33,5142.86,5.33,NA,30,04,06840010,Ciudadela,Ciudadela,Sur,FALSE,FALSE,FALSE,FALSE
2023-12-20T00:00:00Z,2023-12-20T14:01:24Z,2024-03-19T00:00:00Z,Inmobiliaria,Alquiler,33,33,1,1,NA,Departamento,ARG,160000,160000,2212732209,2023-12,965.59,"c(-58.5494218, -34.5998706)",FALSE,160000,165.7,4848.48,5.02,4848.48,5.02,NA,21,13,06840010,Santos Lugares,Santos Lugares,Este,FALSE,FALSE,TRUE,FALSE
2023-12-31T00:00:00Z,2023-12-13T16:07:27Z,2024-03-12T00:00:00Z,Inmobiliaria,Alquiler,40,40,1,2,NA,Departamento,ARG,220000,220000,2196724457,2023-12,965.59,"c(-58.547266, -34.618287)",FALSE,220000,227.84,5500,5.7,5500,5.7,NA,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2023-12-05T00:00:00Z,2023-11-30T17:03:21Z,2024-02-28T00:00:00Z,Inmobiliaria,Alquiler,50,45,1,2,NA,Departamento,ARG,150000,150000,1795139063,2023-12,965.59,"c(-58.5825542, -34.5806668)",FALSE,150000,155.35,3000,3.11,3333.33,3.45,NA,22,14,06840010,Villa Bosch,Villa Bosch,Centro,FALSE,FALSE,FALSE,FALSE
2023-12-31T00:00:00Z,2023-12-14T10:13:14Z,2024-01-13T00:00:00Z,Fsbo,Alquiler,45,45,1,2,NA,Departamento,ARG,210000,210000,1797893155,2023-12,965.59,"c(-58.5598015, -34.6229045)",FALSE,210000,217.48,4666.67,4.83,4666.67,4.83,NA,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2023-12-14T00:00:00Z,2023-11-28T11:20:14Z,2024-02-26T00:00:00Z,Inmobiliaria,Alquiler,55,55,2,3,NA,Departamento,ARG,220000,220000,2158251049,2023-12,965.59,"c(-58.5427622, -34.6356049)",FALSE,220000,227.84,4000,4.14,4000,4.14,NA,30,04,06840010,Ciudadela,Ciudadela,Sur,FALSE,FALSE,TRUE,FALSE
2023-12-31T00:00:00Z,2023-12-01T08:50:48Z,2024-02-29T00:00:00Z,Inmobiliaria,Alquiler,39,36,0,1,NA,Departamento,ARG,195000,195000,2169524321,2023-12,965.59,"c(-58.558207, -34.607941)",FALSE,195000,201.95,5000,5.18,5416.67,5.61,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2023-12-04T00:00:00Z,2023-11-29T23:40:18Z,2024-02-27T00:00:00Z,Inmobiliaria,Alquiler,30,30,1,1,NA,Departamento,ARG,120000,120000,1794725943,2023-12,965.59,"c(-58.5920262, -34.5881099)",FALSE,120000,124.28,4000,4.14,4000,4.14,NA,20,08,06840010,Martín Coronado,Martín Coronado,Centro,FALSE,FALSE,FALSE,FALSE
2023-12-21T00:00:00Z,2023-12-18T21:36:08Z,2024-03-17T00:00:00Z,Inmobiliaria,Alquiler,36,36,1,2,NA,Departamento,ARG,150000,150000,2208442117,2023-12,965.59,"c(-58.5945018, -34.586777)",FALSE,150000,155.35,4166.67,4.32,4166.67,4.32,NA,20,08,06840010,Martín Coronado,Martín Coronado,Centro,FALSE,FALSE,FALSE,FALSE
2023-12-31T00:00:00Z,2023-12-30T10:28:14Z,2024-03-29T00:00:00Z,Inmobiliaria,Alquiler,50,42,1,2,NA,Departamento,ARG,200000,200000,1801406571,2023-12,965.59,"c(-58.5859568, -34.5847714)",FALSE,200000,207.13,4000,4.14,4761.9,4.93,NA,20,08,06840010,Martín Coronado,Martín Coronado,Centro,FALSE,FALSE,FALSE,FALSE
2023-12-07T00:00:00Z,2023-12-07T16:21:20Z,2024-03-06T00:00:00Z,Inmobiliaria,Alquiler,32,29,0,1,NA,Departamento,ARG,140000,140000,1796917879,2023-12,965.59,"c(-58.5370272, -34.6003785)",FALSE,140000,144.99,4375,4.53,4827.59,5,NA,29,12,06840010,Sáenz Peña,Sáenz Peña,Este,FALSE,FALSE,FALSE,FALSE
2023-12-25T00:00:00Z,2023-12-14T22:17:13Z,2024-03-13T00:00:00Z,Inmobiliaria,Alquiler,32,29,0,1,NA,Departamento,ARG,140000,140000,2200850253,2023-12,965.59,"c(-58.5671698, -34.6086696)",FALSE,140000,144.99,4375,4.53,4827.59,5,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2023-12-20T00:00:00Z,2023-11-11T10:19:12Z,2024-02-09T00:00:00Z,Inmobiliaria,Alquiler,45,45,1,2,NA,Departamento,ARG,150000,150000,2124791761,2023-12,965.59,"c(-58.5427411, -34.6380474)",FALSE,150000,155.35,3333.33,3.45,3333.33,3.45,DP,30,04,06840010,Ciudadela,Ciudadela,Sur,FALSE,FALSE,FALSE,FALSE
2023-12-05T00:00:00Z,2023-11-29T11:00:46Z,2024-02-27T00:00:00Z,Inmobiliaria,Alquiler,42,40,1,2,NA,Departamento,ARG,140000,140000,2163806925,2023-12,965.59,"c(-58.5306817, -34.6332833)",FALSE,140000,144.99,3333.33,3.45,3500,3.62,DP,30,04,06840010,Ciudadela,Ciudadela,Sur,FALSE,FALSE,FALSE,FALSE
2023-12-14T00:00:00Z,2023-11-13T16:06:38Z,2024-02-11T00:00:00Z,Inmobiliaria,Alquiler,34,31,0,1,NA,Departamento,ARG,180000,180000,1791114815,2023-12,965.59,"c(-58.578777, -34.587841)",FALSE,180000,186.41,5294.12,5.48,5806.45,6.01,NA,22,14,06840010,Villa Bosch,Villa Bosch,Centro,FALSE,FALSE,FALSE,FALSE
2023-12-12T00:00:00Z,2023-12-12T11:45:28Z,2024-03-11T00:00:00Z,Inmobiliaria,Alquiler,39,37,1,2,NA,Departamento,ARG,170000,170000,1797545331,2023-12,965.59,"c(-58.542573, -34.5993836)",FALSE,170000,176.06,4358.97,4.51,4594.59,4.76,NA,21,13,06840010,Santos Lugares,Santos Lugares,Este,FALSE,FALSE,FALSE,FALSE
2023-12-03T00:00:00Z,2023-11-27T18:58:27Z,2024-02-25T00:00:00Z,Inmobiliaria,Alquiler,60,57,2,3,NA,Departamento,ARG,200000,200000,1794278811,2023-12,965.59,"c(-58.5891981, -34.5981739)",FALSE,200000,207.13,3333.33,3.45,3508.77,3.63,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Ciudad Jardín Lomas del Palomar,Centro,FALSE,FALSE,FALSE,FALSE
2023-12-31T00:00:00Z,2023-12-21T11:06:00Z,2024-03-20T00:00:00Z,Inmobiliaria,Alquiler,70,50,2,3,NA,Departamento,ARG,180000,180000,2213318297,2023-12,965.59,"c(-58.605039, -34.576406)",FALSE,180000,186.41,2571.43,2.66,3600,3.73,NA,24,10,06840010,Pablo Podestá,Norte,Norte,FALSE,FALSE,FALSE,FALSE
2023-12-31T00:00:00Z,2023-12-23T13:04:40Z,2024-03-22T00:00:00Z,Inmobiliaria,Alquiler,36,36,1,2,NA,Departamento,ARG,150000,150000,1799974527,2023-12,965.59,"c(-58.5945018, -34.586777)",FALSE,150000,155.35,4166.67,4.32,4166.67,4.32,NA,20,08,06840010,Martín Coronado,Martín Coronado,Centro,FALSE,FALSE,FALSE,FALSE
2023-12-18T00:00:00Z,2023-12-13T10:13:10Z,2024-03-12T00:00:00Z,Inmobiliaria,Alquiler,160,100,2,3,NA,Departamento,ARG,250000,250000,2195143321,2023-12,965.59,"c(-58.6021484, -34.5685745)",FALSE,250000,258.91,1562.5,1.62,2500,2.59,NA,26,07,06840010,Loma Hermosa,Norte,Norte,FALSE,FALSE,FALSE,FALSE
2023-12-31T00:00:00Z,2023-12-24T18:02:19Z,2024-01-23T00:00:00Z,Fsbo,Alquiler,70,65,2,3,NA,Departamento,ARG,80000,80000,2218317997,2023-12,965.59,"c(-58.5613908, -34.6240909)",FALSE,80000,82.85,1142.86,1.18,1230.77,1.27,NA,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2023-12-31T00:00:00Z,2023-12-31T15:32:48Z,2024-01-30T00:00:00Z,Fsbo,Alquiler,40,40,1,2,NA,Departamento,ARG,200000,200000,2231798493,2023-12,965.59,"c(-58.5419294, -34.6370859)",FALSE,200000,207.13,5000,5.18,5000,5.18,NA,30,04,06840010,Ciudadela,Ciudadela,Sur,FALSE,FALSE,FALSE,FALSE
2023-12-28T00:00:00Z,2023-12-26T09:15:02Z,2024-03-25T00:00:00Z,Inmobiliaria,Alquiler,50,50,1,2,NA,Departamento,ARG,200000,200000,2221186373,2023-12,965.59,"c(-58.5394954, -34.6369907)",FALSE,200000,207.13,4000,4.14,4000,4.14,NA,30,04,06840010,Ciudadela,Ciudadela,Sur,FALSE,FALSE,FALSE,FALSE
2023-12-31T00:00:00Z,2023-12-17T10:12:05Z,2024-01-16T00:00:00Z,Fsbo,Alquiler,70,65,1,3,NA,Departamento,ARG,180000,180000,1798399787,2023-12,965.59,"c(-58.5734003, -34.6118671)",FALSE,180000,186.41,2571.43,2.66,2769.23,2.87,NA,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2023-12-31T00:00:00Z,2023-12-01T16:54:28Z,2024-02-29T00:00:00Z,Inmobiliaria,Alquiler,55,50,1,0,NA,Departamento,ARG,170000,170000,2172329657,2023-12,965.59,"c(-58.5786882, -34.5807391)",FALSE,170000,176.06,3090.91,3.2,3400,3.52,NA,22,14,06840010,Villa Bosch,Villa Bosch,Centro,FALSE,FALSE,TRUE,FALSE
2023-12-31T00:00:00Z,2023-12-01T07:13:15Z,2024-02-29T00:00:00Z,Inmobiliaria,Alquiler,63,63,2,3,NA,Departamento,ARG,366000,366000,2168983369,2023-12,965.59,"c(-58.5300936, -34.5992231)",FALSE,366000,379.04,5809.52,6.02,5809.52,6.02,NA,29,12,06840010,Sáenz Peña,Sáenz Peña,Este,FALSE,FALSE,FALSE,FALSE
2023-12-19T00:00:00Z,2023-12-19T20:06:21Z,2024-03-18T00:00:00Z,Inmobiliaria,Alquiler,40,35,2,3,NA,Departamento,ARG,160000,160000,2210386205,2023-12,965.59,"c(-58.5509197, -34.5935154)",FALSE,160000,165.7,4000,4.14,4571.43,4.73,NA,21,13,06840010,Santos Lugares,Santos Lugares,Este,FALSE,FALSE,FALSE,FALSE
